Date,Adj Close,Close,High,Low,Open,Volume,GDP,CPI,industry_type,Company
1/5/2023,25.54999924,25.54999924,26.01000023,25.54999924,25.72999954,9942000,2170079,300.356,TECH,UBER
1/6/2023,26.39999962,26.39999962,26.54000092,25.39999962,25.86000061,19443800,2170079,300.356,TECH,UBER
1/9/2023,27.39999962,27.39999962,28.04999924,27.14999962,27.29999924,24962100,2170079,300.356,TECH,UBER
1/10/2023,28.04000092,28.04000092,28.25,27.14999962,27.39999962,15413700,2170079,300.356,TECH,UBER
1/11/2023,28.35000038,28.35000038,28.52000046,27.92000008,28.23999977,15421700,2170079,300.356,TECH,UBER
1/12/2023,29.03000069,29.03000069,29.18499947,28.20000076,28.85000038,17513400,2170079,300.356,TECH,UBER
1/13/2023,29.44000053,29.44000053,29.5,28.65999985,28.68000031,16940700,2170079,300.356,TECH,UBER
1/17/2023,29.20000076,29.20000076,29.78000069,28.95499992,29.44000053,20816500,2170079,300.356,TECH,UBER
1/18/2023,28.95999908,28.95999908,30.09000015,28.88500023,29.95000076,25257200,2170079,300.356,TECH,UBER
1/19/2023,29.03000069,29.03000069,29.28499985,28.34000015,28.46999931,15651500,2170079,300.356,TECH,UBER
1/20/2023,30.36000061,30.36000061,30.38999939,29.12000084,29.29999924,23008700,2170079,300.356,TECH,UBER
1/23/2023,30.53000069,30.53000069,31.11000061,30.26499939,30.62999916,22041100,2170079,300.356,TECH,UBER
1/24/2023,29.93000031,29.93000031,31.20000076,28.51000023,28.51000023,14464400,2170079,300.356,TECH,UBER
1/25/2023,30.29000092,30.29000092,30.39999962,28.79999924,29.21999931,14488100,2170079,300.356,TECH,UBER
1/26/2023,30.02000046,30.02000046,30.64699936,29.30999947,30.53000069,25383600,2170079,300.356,TECH,UBER
1/27/2023,30.36000061,30.36000061,30.59700012,29.5,29.70000076,18224000,2170079,300.356,TECH,UBER
1/30/2023,29.62999916,29.62999916,30.54000092,29.59000015,30.20000076,17969700,2170079,300.356,TECH,UBER
1/31/2023,30.93000031,30.93000031,30.95999908,29.73999977,29.75,15611500,2170079,300.356,TECH,UBER
2/1/2023,31.48999977,31.48999977,31.85000038,30.63999939,30.87999916,21206400,2170079,301.509,TECH,UBER
2/2/2023,33.04999924,33.04999924,33.47000122,32.41999817,32.41999817,32045500,2170079,301.509,TECH,UBER
2/3/2023,33.09000015,33.09000015,33.95000076,32.15000153,32.16999817,25804900,2170079,301.509,TECH,UBER
2/6/2023,33.90000153,33.90000153,34.20999908,32.90000153,33.52999878,33594900,2170079,301.509,TECH,UBER
2/7/2023,34.90000153,34.90000153,35.06000137,33.40999985,33.65999985,59374000,2170079,301.509,TECH,UBER
2/8/2023,36.83000183,36.83000183,37.58000183,34.5,37.43000031,109597800,2170079,301.509,TECH,UBER
2/9/2023,35.88999939,35.88999939,37.36000061,35.65000153,36.88999939,44068500,2170079,301.509,TECH,UBER
2/10/2023,34.29999924,34.29999924,35.39899826,34.04999924,34.40000153,41936400,2170079,301.509,TECH,UBER
2/13/2023,33.43999863,33.43999863,34.52000046,33.34999847,34.5,35043700,2170079,301.509,TECH,UBER
2/14/2023,35.22999954,35.22999954,35.36000061,32.72399902,33.11000061,38856500,2170079,301.509,TECH,UBER
2/15/2023,36.22999954,36.22999954,36.24000168,34.71500015,35.00999832,31443800,2170079,301.509,TECH,UBER
2/16/2023,36.22000122,36.22000122,36.72999954,35.45199966,35.59999847,28202700,2170079,301.509,TECH,UBER
2/17/2023,34.77000046,34.77000046,36.22999954,34.56999969,35.95999908,27946700,2170079,301.509,TECH,UBER
2/21/2023,34.20000076,34.20000076,34.38999939,33.49000168,33.77999878,24696800,2170079,301.509,TECH,UBER
2/22/2023,34.54000092,34.54000092,35.16999817,34.22000122,34.34999847,23294000,2170079,301.509,TECH,UBER
2/23/2023,34.47000122,34.47000122,34.79999924,33.70000076,34.79000092,23661700,2170079,301.509,TECH,UBER
2/24/2023,33.40000153,33.40000153,33.91999817,33.02000046,33.70000076,19101000,2170079,301.509,TECH,UBER
2/27/2023,33.54999924,33.54999924,33.84999847,33.06000137,33.67499924,19079100,2170079,301.509,TECH,UBER
2/28/2023,33.25999832,33.25999832,34,33.16500092,33.75,17144000,2170079,301.509,TECH,UBER
3/1/2023,32.99000168,32.99000168,33.58000183,32.88999939,33.43000031,14404700,2170079,301.744,TECH,UBER
3/2/2023,33.68999863,33.68999863,33.79999924,32.22999954,32.54000092,17967400,2170079,301.744,TECH,UBER
3/3/2023,34.56999969,34.56999969,34.59000015,33.79999924,34,14990400,2170079,301.744,TECH,UBER
3/6/2023,33.88000107,33.88000107,35.11000061,33.84999847,34.58499908,18903000,2170079,301.744,TECH,UBER
3/7/2023,34.13999939,34.13999939,35,33.59999847,33.84999847,25538400,2170079,301.744,TECH,UBER
3/8/2023,34.00999832,34.00999832,34.63000107,33.52000046,34.00999832,16174300,2170079,301.744,TECH,UBER
3/9/2023,32.31999969,32.31999969,34.52000046,32.27999878,34.40999985,27629700,2170079,301.744,TECH,UBER
3/10/2023,31.11000061,31.11000061,32.03499985,30.77000046,32,32553600,2170079,301.744,TECH,UBER
3/13/2023,30.81999969,30.81999969,31.08499908,29.96999931,30.58499908,24302600,2170079,301.744,TECH,UBER
3/14/2023,32.36000061,32.36000061,33.41999817,32.15999985,32.93999863,34241800,2170079,301.744,TECH,UBER
3/15/2023,31.96999931,31.96999931,32.23500061,31.38500023,31.82999992,28434900,2170079,301.744,TECH,UBER
3/16/2023,32.72999954,32.72999954,32.90000153,31.54999924,31.59000015,20044700,2170079,301.744,TECH,UBER
3/17/2023,31.78000069,31.78000069,32.47000122,31.51000023,32.38000107,27102500,2170079,301.744,TECH,UBER
3/20/2023,31.93000031,31.93000031,32.36000061,31.45999908,31.60000038,14157800,2170079,301.744,TECH,UBER
3/21/2023,32.86000061,32.86000061,33.13999939,32.22999954,32.33000183,19780200,2170079,301.744,TECH,UBER
3/22/2023,31.52000046,31.52000046,32.72000122,31.5,32.58000183,24636400,2170079,301.744,TECH,UBER
3/23/2023,31.18000031,31.18000031,32.20000076,30.75,31.87999916,16806900,2170079,301.744,TECH,UBER
3/24/2023,30.75,30.75,31.14999962,30.29000092,30.94000053,14775300,2170079,301.744,TECH,UBER
3/27/2023,30.62000084,30.62000084,31.04000092,30.13999939,31.03000069,17918000,2170079,301.744,TECH,UBER
3/28/2023,30.06999969,30.06999969,30.86000061,29.97999954,30.53000069,23087300,2170079,301.744,TECH,UBER
3/29/2023,30.87000084,30.87000084,30.89999962,30.20000076,30.62000084,18917500,2170079,301.744,TECH,UBER
3/30/2023,31.19000053,31.19000053,31.85000038,30.87999916,31.5,16261300,2170079,301.744,TECH,UBER
3/31/2023,31.70000076,31.70000076,31.84499931,31.20999908,31.42000008,14824600,2170079,301.744,TECH,UBER
4/3/2023,31.45999908,31.45999908,31.75499916,31.16699982,31.5,23529100,2212984,303.032,TECH,UBER
4/4/2023,31.38999939,31.38999939,32.13000107,31.28499985,31.94000053,15146900,2212984,303.032,TECH,UBER
4/5/2023,31.12000084,31.12000084,31.23500061,30.46999931,30.95000076,17243300,2212984,303.032,TECH,UBER
4/6/2023,31.18000031,31.18000031,31.48999977,30.5,30.93000031,14486900,2212984,303.032,TECH,UBER
4/10/2023,31.73999977,31.73999977,31.78499985,30.61000061,30.95999908,16463100,2212984,303.032,TECH,UBER
4/11/2023,31.12000084,31.12000084,31.79999924,30.87999916,31.75,16906500,2212984,303.032,TECH,UBER
4/12/2023,30.59000015,30.59000015,31.45000076,30.39999962,31.19000053,15964900,2212984,303.032,TECH,UBER
4/13/2023,31.44000053,31.44000053,31.59000015,30.69000053,30.83499908,15079600,2212984,303.032,TECH,UBER
4/14/2023,31.47999954,31.47999954,31.62000084,30.93000031,31.30999947,11851900,2212984,303.032,TECH,UBER
4/17/2023,32.08000183,32.08000183,32.18999863,31.62999916,32.18999863,25206200,2212984,303.032,TECH,UBER
4/18/2023,31.72999954,31.72999954,32.93000031,31.61000061,32.36999893,18698600,2212984,303.032,TECH,UBER
4/19/2023,32.04000092,32.04000092,32.36999893,31.15999985,31.35000038,13822000,2212984,303.032,TECH,UBER
4/20/2023,31.5,31.5,32.04000092,31.39999962,31.52000046,12747100,2212984,303.032,TECH,UBER
4/21/2023,30.82999992,30.82999992,31.45999908,29.70999908,31.36000061,40543100,2212984,303.032,TECH,UBER
4/24/2023,30.68000031,30.68000031,31.05999947,30.22999954,30.68000031,14596200,2212984,303.032,TECH,UBER
4/25/2023,29.59000015,29.59000015,30.46999931,29.55400085,30.34000015,20399200,2212984,303.032,TECH,UBER
4/26/2023,29.68000031,29.68000031,30.12000084,29.46500015,29.70000076,14277100,2212984,303.032,TECH,UBER
4/27/2023,29.70000076,29.70000076,30.17000008,29.21999931,30.06999969,27293700,2212984,303.032,TECH,UBER
4/28/2023,31.04999924,31.04999924,31.27000046,29.41500092,29.62000084,28516100,2212984,303.032,TECH,UBER
5/1/2023,32.74000168,32.74000168,33,31.76000023,32,49867100,2212984,303.365,TECH,UBER
5/2/2023,36.52000046,36.52000046,36.625,34.22999954,35.02000046,102993500,2212984,303.365,TECH,UBER
5/3/2023,37.84000015,37.84000015,38.34999847,36.34999847,36.75,68580800,2212984,303.365,TECH,UBER
5/4/2023,37.49000168,37.49000168,37.79999924,36.68500137,37.47999954,44819400,2212984,303.365,TECH,UBER
5/5/2023,37.75,37.75,37.95000076,36.86999893,37.47999954,24676200,2212984,303.365,TECH,UBER
5/8/2023,38.83000183,38.83000183,38.93000031,37.47999954,37.81999969,30992100,2212984,303.365,TECH,UBER
5/9/2023,38.18999863,38.18999863,38.58000183,37.90499878,38.49000168,19387000,2212984,303.365,TECH,UBER
5/10/2023,38.79000092,38.79000092,38.95000076,38.16999817,38.59999847,19531500,2212984,303.365,TECH,UBER
5/11/2023,38.41999817,38.41999817,39.18000031,38.34000015,38.63999939,16515600,2212984,303.365,TECH,UBER
5/12/2023,38.45000076,38.45000076,39.22999954,38.20000076,38.63999939,21614700,2212984,303.365,TECH,UBER
5/15/2023,38.13999939,38.13999939,38.47999954,37.99000168,38.34000015,17826600,2212984,303.365,TECH,UBER
5/16/2023,37.43999863,37.43999863,38.15000153,37.43999863,37.93000031,21829100,2212984,303.365,TECH,UBER
5/17/2023,37.84000015,37.84000015,37.95500183,37.36000061,37.72999954,19534400,2212984,303.365,TECH,UBER
5/18/2023,39.25,39.25,39.49000168,37.75999832,37.97999954,27828100,2212984,303.365,TECH,UBER
5/19/2023,39.18000031,39.18000031,39.49000168,38.91500092,39.25,19750800,2212984,303.365,TECH,UBER
5/22/2023,39.16999817,39.16999817,40.5,39.07600021,39.13000107,27581600,2212984,303.365,TECH,UBER
5/23/2023,38.65999985,38.65999985,39.65000153,38.50999832,38.99000168,18679400,2212984,303.365,TECH,UBER
5/24/2023,37.95999908,37.95999908,38.65999985,37.77000046,38.04999924,22074700,2212984,303.365,TECH,UBER
5/25/2023,37.95000076,37.95000076,38.58499908,37.52500153,38.47999954,18634200,2212984,303.365,TECH,UBER
5/26/2023,38.45000076,38.45000076,38.75999832,38.22000122,38.24000168,14427900,2212984,303.365,TECH,UBER
5/30/2023,37.56000137,37.56000137,39.06000137,37.56000137,38.72999954,18143200,2212984,303.365,TECH,UBER
5/31/2023,37.93000031,37.93000031,38.04999924,37.06999969,37.25,34506300,2212984,303.365,TECH,UBER
6/1/2023,38.47999954,38.47999954,38.5,37.26499939,37.5,17115300,2212984,304.003,TECH,UBER
6/2/2023,39.72999954,39.72999954,39.88999939,39,39,21212000,2212984,304.003,TECH,UBER
6/5/2023,40.41999817,40.41999817,40.79000092,39.5,39.5,24218600,2212984,304.003,TECH,UBER
6/6/2023,40.25,40.25,40.72999954,39.93000031,40.24900055,14570100,2212984,304.003,TECH,UBER
6/7/2023,38.99000168,38.99000168,40.25,38.61000061,40.24000168,23653900,2212984,304.003,TECH,UBER
6/8/2023,40.25999832,40.25999832,40.63000107,39.04000092,39.18000031,20301800,2212984,304.003,TECH,UBER
6/9/2023,40.99000168,40.99000168,41,40.02000046,40.04999924,21932700,2212984,304.003,TECH,UBER
6/12/2023,41.74000168,41.74000168,41.74499893,41.06000137,41.25999832,15987700,2212984,304.003,TECH,UBER
6/13/2023,41.40999985,41.40999985,41.83000183,40.88999939,41.75,16659600,2212984,304.003,TECH,UBER
6/14/2023,41.27000046,41.27000046,41.59000015,40.56999969,41.29999924,15077600,2212984,304.003,TECH,UBER
6/15/2023,43.36000061,43.36000061,43.75,40.93999863,41.02000046,41477800,2212984,304.003,TECH,UBER
6/16/2023,43.52000046,43.52000046,43.66500092,42.52999878,43.06999969,27981000,2212984,304.003,TECH,UBER
6/20/2023,42.16999817,42.16999817,43.47000122,42.02000046,42.77000046,19931300,2212984,304.003,TECH,UBER
6/21/2023,42.65999985,42.65999985,43.2179985,41.77000046,42.5,21916500,2212984,304.003,TECH,UBER
6/22/2023,42.81000137,42.81000137,43.86999893,42.20999908,42.29999924,19542100,2212984,304.003,TECH,UBER
6/23/2023,43.34000015,43.34000015,43.75500107,42.33000183,42.59000015,23153100,2212984,304.003,TECH,UBER
6/26/2023,44.41999817,44.41999817,45.04000092,43.68000031,43.75,33693000,2212984,304.003,TECH,UBER
6/27/2023,43.83000183,43.83000183,44.83000183,43.75,44.68999863,29652100,2212984,304.003,TECH,UBER
6/28/2023,44.24000168,44.24000168,45.24000168,43.31999969,43.5,28187400,2212984,304.003,TECH,UBER
6/29/2023,42.58000183,42.58000183,44.27999878,42.11000061,44.09000015,28595300,2212984,304.003,TECH,UBER
6/30/2023,43.16999817,43.16999817,43.43000031,42.91999817,43.11000061,17412300,2212984,304.003,TECH,UBER
7/3/2023,43.09000015,43.09000015,43.40000153,42.58000183,43.16999817,7578100,2237298,304.628,TECH,UBER
7/5/2023,43.65999985,43.65999985,43.88000107,42.88999939,42.88999939,15730400,2237298,304.628,TECH,UBER
7/6/2023,42.11000061,42.11000061,43,41.86999893,42.99000168,17983600,2237298,304.628,TECH,UBER
7/7/2023,42.90999985,42.90999985,43.11999893,41.94100189,42.06999969,14931300,2237298,304.628,TECH,UBER
7/10/2023,42.77999878,42.77999878,43.20000076,42.43999863,42.58000183,15821800,2237298,304.628,TECH,UBER
7/11/2023,44.36000061,44.36000061,44.66999817,41.74599838,42.09999847,32165000,2237298,304.628,TECH,UBER
7/12/2023,44.52000046,44.52000046,45.22000122,43.97000122,45,21830100,2237298,304.628,TECH,UBER
7/13/2023,45.63999939,45.63999939,45.93500137,44.62200165,45.20999908,21193200,2237298,304.628,TECH,UBER
7/14/2023,44.75,44.75,46.40000153,44.56000137,45.90499878,22024000,2237298,304.628,TECH,UBER
7/17/2023,45.50999832,45.50999832,45.65000153,44.5,44.68000031,21937900,2237298,304.628,TECH,UBER
7/18/2023,47.40999985,47.40999985,47.75,45.34000015,45.34000015,42620200,2237298,304.628,TECH,UBER
7/19/2023,47.11999893,47.11999893,47.90000153,46.54999924,47.09999847,21990900,2237298,304.628,TECH,UBER
7/20/2023,46.56999969,46.56999969,47.5,45.86000061,46.06999969,23085300,2237298,304.628,TECH,UBER
7/21/2023,47.22999954,47.22999954,47.34000015,46.27999878,46.54999924,20176900,2237298,304.628,TECH,UBER
7/24/2023,47.31999969,47.31999969,47.54999924,46.84000015,47.06000137,16669800,2237298,304.628,TECH,UBER
7/25/2023,47.16999817,47.16999817,47.72999954,46.93000031,47.20000076,14188200,2237298,304.628,TECH,UBER
7/26/2023,47.31000137,47.31000137,47.55500031,46.61999893,47.04999924,16666200,2237298,304.628,TECH,UBER
7/27/2023,46.61000061,46.61000061,48.09000015,46.35499954,48,17992000,2237298,304.628,TECH,UBER
7/28/2023,48.13999939,48.13999939,48.43000031,46.70999908,47.13999939,17154600,2237298,304.628,TECH,UBER
7/31/2023,49.45999908,49.45999908,49.49000168,48.15000153,48.84999847,38736800,2237298,304.628,TECH,UBER
8/1/2023,46.65000153,46.65000153,49.02999878,46.00999832,48.66999817,82097500,2237298,306.187,TECH,UBER
8/2/2023,46.95999908,46.95999908,47.70500183,45.66999817,46.05500031,36303800,2237298,306.187,TECH,UBER
8/3/2023,45.90999985,45.90999985,47.84999847,45.79000092,46.22000122,25248800,2237298,306.187,TECH,UBER
8/4/2023,45.20000076,45.20000076,46.38000107,45.02000046,46,25639600,2237298,306.187,TECH,UBER
8/7/2023,44.95000076,44.95000076,45.52999878,44.38000107,45.00999832,22122500,2237298,306.187,TECH,UBER
8/8/2023,45.15999985,45.15999985,45.24000168,44.08499908,44.5,14742200,2237298,306.187,TECH,UBER
8/9/2023,44.11000061,44.11000061,45.45999908,43.84000015,45.25,20113000,2237298,306.187,TECH,UBER
8/10/2023,44.59999847,44.59999847,45.18000031,44.09000015,44.13000107,16908200,2237298,306.187,TECH,UBER
8/11/2023,43.70999908,43.70999908,44.29999924,43.31000137,44,16172800,2237298,306.187,TECH,UBER
8/14/2023,44.84999847,44.84999847,44.88499832,42.95000076,43.5,15828800,2237298,306.187,TECH,UBER
8/15/2023,44.08000183,44.08000183,44.88000107,44.00999832,44.70000076,13404700,2237298,306.187,TECH,UBER
8/16/2023,43.65000153,43.65000153,44.33000183,43.40000153,43.97999954,14980800,2237298,306.187,TECH,UBER
8/17/2023,43.97000122,43.97000122,44.86000061,43.90999985,44.18000031,21326600,2237298,306.187,TECH,UBER
8/18/2023,44.68999863,44.68999863,44.84000015,43.18999863,43.27000046,17132100,2237298,306.187,TECH,UBER
8/21/2023,44.63000107,44.63000107,45.29999924,44.00999832,44.97999954,15362100,2237298,306.187,TECH,UBER
8/22/2023,44.34999847,44.34999847,45.18000031,44.02000046,44.93999863,13599800,2237298,306.187,TECH,UBER
8/23/2023,45.13999939,45.13999939,45.61500168,44,44,14625800,2237298,306.187,TECH,UBER
8/24/2023,44.68000031,44.68000031,45.72000122,44.63999939,45.24000168,18129600,2237298,306.187,TECH,UBER
8/25/2023,43.95999908,43.95999908,44.84000015,43.08000183,44.70999908,19132500,2237298,306.187,TECH,UBER
8/28/2023,44.15000153,44.15000153,44.52000046,43.70999908,44.11000061,10424100,2237298,306.187,TECH,UBER
8/29/2023,45.34999847,45.34999847,45.58499908,44.11999893,44.20999908,11335400,2237298,306.187,TECH,UBER
8/30/2023,46.50999832,46.50999832,46.75,45.29999924,45.34999847,19869400,2237298,306.187,TECH,UBER
8/31/2023,47.22999954,47.22999954,47.56999969,46.52000046,46.68999863,19263800,2237298,306.187,TECH,UBER
9/1/2023,47.04000092,47.04000092,47.70000076,46.83000183,47.50999832,14607000,2237298,307.288,TECH,UBER
9/5/2023,46.54999924,46.54999924,47.13999939,46.29999924,46.86999893,16461700,2237298,307.288,TECH,UBER
9/6/2023,45.90000153,45.90000153,46.84999847,45.61000061,46.34000015,14262700,2237298,307.288,TECH,UBER
9/7/2023,46.27000046,46.27000046,46.68000031,45.25,45.5,14972200,2237298,307.288,TECH,UBER
9/8/2023,47.24000168,47.24000168,47.25,46.27000046,46.34000015,15956900,2237298,307.288,TECH,UBER
9/11/2023,48.93999863,48.93999863,48.97000122,47.65000153,47.74000168,19007300,2237298,307.288,TECH,UBER
9/12/2023,47.91999817,47.91999817,49.18799973,47.90000153,48.34000015,18809000,2237298,307.288,TECH,UBER
9/13/2023,48.15999985,48.15999985,48.36000061,47.27999878,47.50999832,12691800,2237298,307.288,TECH,UBER
9/14/2023,48.31999969,48.31999969,48.69499969,47.80500031,48.63000107,13068200,2237298,307.288,TECH,UBER
9/15/2023,47.52000046,47.52000046,48.49000168,47.27000046,48.18999863,16125700,2237298,307.288,TECH,UBER
9/18/2023,46.50999832,46.50999832,47.34799957,46.47999954,47.29999924,15025500,2237298,307.288,TECH,UBER
9/19/2023,47.59000015,47.59000015,47.75500107,46.20999908,46.40000153,19180200,2237298,307.288,TECH,UBER
9/20/2023,46.54999924,46.54999924,47.54000092,46.40000153,46.86500168,22582000,2237298,307.288,TECH,UBER
9/21/2023,44.59999847,44.59999847,45.79000092,43.93000031,45.79000092,27865700,2237298,307.288,TECH,UBER
9/22/2023,44.40999985,44.40999985,45.34500122,44.02999878,45.15999985,16158700,2237298,307.288,TECH,UBER
9/25/2023,44.90999985,44.90999985,45.11000061,44.11000061,44.13999939,9175400,2237298,307.288,TECH,UBER
9/26/2023,44.27000046,44.27000046,45.38899994,44.04499817,44.5,11283600,2237298,307.288,TECH,UBER
9/27/2023,45.13999939,45.13999939,45.47299957,44.43999863,44.50999832,16835100,2237298,307.288,TECH,UBER
9/28/2023,46.13999939,46.13999939,46.58000183,44.91999817,44.91999817,22199200,2237298,307.288,TECH,UBER
9/29/2023,45.99000168,45.99000168,46.91999817,45.84999847,46.75,14237200,2237298,307.288,TECH,UBER
10/2/2023,45.68000031,45.68000031,46.29000092,45.10200119,45.56999969,14976700,2267529,307.531,TECH,UBER
10/3/2023,44.50999832,44.50999832,45.60499954,44.32500076,45.36000061,11033400,2267529,307.531,TECH,UBER
10/4/2023,44.93999863,44.93999863,45.48500061,44.18000031,44.79000092,12476100,2267529,307.531,TECH,UBER
10/5/2023,44.61000061,44.61000061,44.93000031,43.65000153,44.84000015,14518800,2267529,307.531,TECH,UBER
10/6/2023,45.77999878,45.77999878,45.94499969,44.06000137,44.06000137,14754800,2267529,307.531,TECH,UBER
10/9/2023,45.45000076,45.45000076,45.59999847,44.58000183,45.15000153,11422300,2267529,307.531,TECH,UBER
10/10/2023,46.63000107,46.63000107,47.27500153,45.54999924,45.75,14538600,2267529,307.531,TECH,UBER
10/11/2023,46.63999939,46.63999939,47.20999908,46.26499939,46.90000153,12985500,2267529,307.531,TECH,UBER
10/12/2023,45.95000076,45.95000076,47.04000092,45.59999847,46.54000092,15983600,2267529,307.531,TECH,UBER
10/13/2023,43.47999954,43.47999954,46.29000092,42.70000076,45.81999969,28195100,2267529,307.531,TECH,UBER
10/16/2023,44.70999908,44.70999908,45,43.46500015,43.76499939,20447100,2267529,307.531,TECH,UBER
10/17/2023,44.38000107,44.38000107,45.25999832,44.04999924,44.40999985,17337800,2267529,307.531,TECH,UBER
10/18/2023,43,43,44.20000076,42.90999985,43.90000153,15388000,2267529,307.531,TECH,UBER
10/19/2023,42.72000122,42.72000122,43.27000046,42.18500137,43.02000046,16090000,2267529,307.531,TECH,UBER
10/20/2023,42.95999908,42.95999908,43.34999847,42.25999832,42.72000122,13941300,2267529,307.531,TECH,UBER
10/23/2023,43.04000092,43.04000092,43.97000122,42.25,42.52999878,11277100,2267529,307.531,TECH,UBER
10/24/2023,44.18999863,44.18999863,44.32500076,43.38499832,43.5,17566500,2267529,307.531,TECH,UBER
10/25/2023,42.34999847,42.34999847,43.49000168,42.06499863,43.29999924,16495900,2267529,307.531,TECH,UBER
10/26/2023,40.61999893,40.61999893,42.29999924,40.09000015,42.13999939,23465500,2267529,307.531,TECH,UBER
10/27/2023,41.22999954,41.22999954,42.14500046,40.79999924,41.20999908,17098600,2267529,307.531,TECH,UBER
10/30/2023,42.72999954,42.72999954,43,42.00999832,42.00999832,21292700,2267529,307.531,TECH,UBER
10/31/2023,43.27999878,43.27999878,43.52999878,42.20000076,42.81999969,18414000,2267529,307.531,TECH,UBER
11/1/2023,43.83000183,43.83000183,44,42.90999985,43.25,18989300,2267529,308.024,TECH,UBER
11/2/2023,46.47999954,46.47999954,46.86000061,45.25,45.34999847,25816900,2267529,308.024,TECH,UBER
11/3/2023,47.75,47.75,48.15000153,46.63000107,46.91999817,21946800,2267529,308.024,TECH,UBER
11/6/2023,48.13999939,48.13999939,48.29999924,47.43000031,47.93999863,27843100,2267529,308.024,TECH,UBER
11/7/2023,49.91999817,49.91999817,50.04000092,46.68000031,47,81365400,2267529,308.024,TECH,UBER
11/8/2023,49.5,49.5,50.29999924,48.90000153,50.04000092,37726700,2267529,308.024,TECH,UBER
11/9/2023,50.04999924,50.04999924,50.68000031,49.02000046,49.29999924,29962300,2267529,308.024,TECH,UBER
11/10/2023,51.58000183,51.58000183,52.09999847,49.90000153,50.00999832,27228600,2267529,308.024,TECH,UBER
11/13/2023,52.24000168,52.24000168,52.41999817,50.72000122,51.16999817,21026900,2267529,308.024,TECH,UBER
11/14/2023,53.88000107,53.88000107,54.31000137,52.38999939,52.90000153,30621900,2267529,308.024,TECH,UBER
11/15/2023,53.75999832,53.75999832,54.25999832,53.15999985,53.91999817,22419700,2267529,308.024,TECH,UBER
11/16/2023,54.41999817,54.41999817,54.50999832,53.15000153,53.5,20810800,2267529,308.024,TECH,UBER
11/17/2023,54.43999863,54.43999863,54.50999832,54.00999832,54.13000107,16119500,2267529,308.024,TECH,UBER
11/20/2023,54.75,54.75,55.35499954,53.75999832,53.83000183,28511600,2267529,308.024,TECH,UBER
11/21/2023,54.84999847,54.84999847,55.08000183,53.88999939,54.22999954,34115500,2267529,308.024,TECH,UBER
11/22/2023,55.36999893,55.36999893,55.81999969,54.95999908,55.09999847,18459700,2267529,308.024,TECH,UBER
11/24/2023,55.31999969,55.31999969,55.93600082,55.06999969,55.15000153,10696800,2267529,308.024,TECH,UBER
11/27/2023,56.06000137,56.06000137,56.45500183,55.29000092,55.47000122,19101900,2267529,308.024,TECH,UBER
11/28/2023,56.20999908,56.20999908,56.45000076,55.68999863,55.97999954,20457500,2267529,308.024,TECH,UBER
11/29/2023,56.40000153,56.40000153,57.13000107,56.14500046,56.49000168,23496200,2267529,308.024,TECH,UBER
11/30/2023,56.38000107,56.38000107,56.77000046,55.52999878,56.61000061,32769800,2267529,308.024,TECH,UBER
12/1/2023,57.34999847,57.34999847,57.86500168,56.25,56.66999817,28162400,2267529,308.742,TECH,UBER
12/4/2023,58.63000107,58.63000107,60.91999817,58.56999969,60.00999832,85417300,2267529,308.742,TECH,UBER
12/5/2023,57.97000122,57.97000122,58.65999985,57.70100021,58.00999832,39170600,2267529,308.742,TECH,UBER
12/6/2023,59.75,59.75,59.97999954,58.36000061,58.36999893,33835000,2267529,308.742,TECH,UBER
12/7/2023,60.97999954,60.97999954,60.99499893,59.52500153,59.66999817,34410200,2267529,308.742,TECH,UBER
12/8/2023,61.70000076,61.70000076,62.25,60.50999832,60.50999832,28844800,2267529,308.742,TECH,UBER
12/11/2023,62.45999908,62.45999908,62.99000168,60.93999863,61.52999878,30389700,2267529,308.742,TECH,UBER
12/12/2023,62.72000122,62.72000122,63.02500153,61.83000183,62.06499863,27144300,2267529,308.742,TECH,UBER
12/13/2023,61.97000122,61.97000122,62.88000107,61.45000076,62.70999908,41661700,2267529,308.742,TECH,UBER
12/14/2023,62.5,62.5,62.81000137,60.61000061,62.00999832,44818100,2267529,308.742,TECH,UBER
12/15/2023,61.86000061,61.86000061,63.52999878,61.40999985,62.15999985,364231800,2267529,308.742,TECH,UBER
12/18/2023,61.72999954,61.72999954,62.49000168,61.33000183,62.00999832,28614000,2267529,308.742,TECH,UBER
12/19/2023,62.11999893,62.11999893,62.70000076,61.68999863,61.88000107,26813800,2267529,308.742,TECH,UBER
12/20/2023,60.68000031,60.68000031,62.27999878,60.61999893,61.49000168,28286100,2267529,308.742,TECH,UBER
12/21/2023,61.45999908,61.45999908,61.75999832,60.82500076,61.24000168,19999600,2267529,308.742,TECH,UBER
12/22/2023,61.70999908,61.70999908,62.23500061,61.27999878,61.70000076,14709400,2267529,308.742,TECH,UBER
12/26/2023,61.97999954,61.97999954,62.20000076,61.31399918,61.70999908,16077200,2267529,308.742,TECH,UBER
12/27/2023,63.27999878,63.27999878,63.43000031,62,62,20806000,2267529,308.742,TECH,UBER
12/28/2023,63.13999939,63.13999939,63.52999878,62.83499908,63.45000076,13795600,2267529,308.742,TECH,UBER
12/29/2023,61.56999969,61.56999969,63.13999939,61.29999924,62.36000061,21602500,2267529,308.742,TECH,UBER
